,label(proba_1>=0.100000),proba_0,proba_1
sp|Q9AST1|TAF15_ARATH Transcription initiation factor TFIID subunit 15 OS=Arabidopsis thaliana OX=3702 GN=TAF15 PE=1 SV=1,1.0,0.75,0.25
"sp|Q9ASX5|Y5520_ARATH Uncharacterized aarF domain-containing protein kinase At5g05200, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=At5g05200 PE=1 SV=1",1.0,0.9,0.1
sp|Q9AXH9|KAO1_HORVU Ent-kaurenoic acid oxidase 1 OS=Hordeum vulgare OX=4513 GN=KAO1 PE=1 SV=1,0.0,1.0,0.0
sp|Q9BPW5|RSLBB_HUMAN Ras-like protein family member 11B OS=Homo sapiens OX=9606 GN=RASL11B PE=1 SV=1,1.0,0.9,0.1
sp|Q9BUA6|MYL10_HUMAN Myosin regulatory light chain 10 OS=Homo sapiens OX=9606 GN=MYL10 PE=1 SV=2,1.0,0.75,0.25
sp|Q9BUY7|EFC11_HUMAN EF-hand calcium-binding domain-containing protein 11 OS=Homo sapiens OX=9606 GN=EFCAB11 PE=1 SV=1,1.0,0.75,0.25
sp|Q9BXU3|TX13A_HUMAN Testis-expressed protein 13A OS=Homo sapiens OX=9606 GN=TEX13A PE=1 SV=1,1.0,0.75,0.25
sp|Q9C0B9|ZCHC2_HUMAN Zinc finger CCHC domain-containing protein 2 OS=Homo sapiens OX=9606 GN=ZCCHC2 PE=1 SV=6,1.0,0.5,0.5
sp|Q9C0D4|Z518B_HUMAN Zinc finger protein 518B OS=Homo sapiens OX=9606 GN=ZNF518B PE=1 SV=2,1.0,0.75,0.25
sp|Q9C449|PAXP_PENPX Cytochrome P450 monooxygenase paxP OS=Penicillium paxilli OX=70109 GN=paxP PE=1 SV=1,1.0,0.5,0.5
sp|Q9C450|PAXQ_PENPX Cytochrome P450 monooxygenase paxQ OS=Penicillium paxilli OX=70109 GN=paxQ PE=1 SV=1,1.0,0.38461538461538464,0.6153846153846154
sp|Q9C469|GRT1_SCHPO Zinc finger protein grt1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=grt1 PE=1 SV=1,1.0,0.6875,0.3125
sp|Q9C551|RH5_ARATH DEAD-box ATP-dependent RNA helicase 5 OS=Arabidopsis thaliana OX=3702 GN=RH5 PE=1 SV=1,1.0,0.75,0.25
sp|Q9C710|PCFS1_ARATH Polyadenylation and cleavage factor homolog 1 OS=Arabidopsis thaliana OX=3702 GN=PCFS1 PE=1 SV=1,1.0,0.75,0.25
sp|Q9C7E8|COL15_ARATH Zinc finger protein CONSTANS-LIKE 15 OS=Arabidopsis thaliana OX=3702 GN=COL15 PE=1 SV=1,1.0,0.38461538461538464,0.6153846153846154
sp|Q9CHL8|LMRA_LACLA Multidrug resistance ABC transporter ATP-binding and permease protein OS=Lactococcus lactis subsp. lactis (strain IL1403) OX=272623 GN=lmrA PE=1 SV=2,1.0,0.125,0.875
"sp|Q9CIV6|DHAM_LACLA PTS-dependent dihydroxyacetone kinase, phosphotransferase subunit DhaM OS=Lactococcus lactis subsp. lactis (strain IL1403) OX=272623 GN=dhaM PE=1 SV=1",1.0,0.9,0.1
sp|Q9CWY9|RIP_MOUSE RPA-interacting protein OS=Mus musculus OX=10090 GN=Rpain PE=1 SV=1,1.0,0.9,0.1
"sp|Q9D1I5|MCEE_MOUSE Methylmalonyl-CoA epimerase, mitochondrial OS=Mus musculus OX=10090 GN=Mcee PE=1 SV=1",1.0,0.75,0.25
sp|Q9D4D4|TKTL2_MOUSE Transketolase-like protein 2 OS=Mus musculus OX=10090 GN=Tktl2 PE=1 SV=1,1.0,0.6875,0.3125
sp|Q9D6T1|TBE_MOUSE Tubulin epsilon chain OS=Mus musculus OX=10090 GN=Tube1 PE=1 SV=1,1.0,0.75,0.25
sp|Q9DAS9|GBG12_MOUSE Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-12 OS=Mus musculus OX=10090 GN=Gng12 PE=1 SV=3,0.0,1.0,0.0
sp|Q9DAU9|ZN654_MOUSE Zinc finger protein 654 OS=Mus musculus OX=10090 GN=Znf654 PE=1 SV=3,1.0,0.6875,0.3125
sp|Q9DBS4|ACOXL_MOUSE Acyl-coenzyme A oxidase-like protein OS=Mus musculus OX=10090 GN=Acoxl PE=1 SV=1,1.0,0.6875,0.3125
sp|Q9DC07|LNEBL_MOUSE LIM zinc-binding domain-containing Nebulette OS=Mus musculus OX=10090 GN=Nebl PE=1 SV=1,1.0,0.75,0.25
"sp|Q9DGD1|MGT4C_CHICK Alpha-1,6-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase OS=Gallus gallus OX=9031 GN=MGAT4C PE=1 SV=1",1.0,0.6875,0.3125
sp|Q9E1W2|IE61_CHV9D E3 ubiquitin-protein ligase IE61 OS=Cercopithecine herpesvirus 9 (strain DHV) OX=36348 PE=1 SV=1,0.0,1.0,0.0
sp|Q9F0P1|MTNK_KLEPN Methylthioribose kinase OS=Klebsiella pneumoniae OX=573 GN=mtnK PE=1 SV=2,1.0,0.6875,0.3125
sp|Q9F0Q6|PPTA_STRMB 4'-phosphopantetheinyl transferase Svp OS=Streptomyces mobaraensis OX=35621 GN=svp PE=1 SV=1,1.0,0.9,0.1
sp|Q9F1Q3|RUVA_THET8 Holliday junction ATP-dependent DNA helicase RuvA OS=Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8) OX=300852 GN=ruvA PE=1 SV=1,1.0,0.9,0.1
sp|Q9F282|ADHA_THEET Long-chain primary alcohol dehydrogenase AdhA OS=Thermoanaerobacter ethanolicus OX=1757 GN=adhA PE=1 SV=1,1.0,0.75,0.25
sp|Q9F715|BCHB_CHLTE Light-independent protochlorophyllide reductase subunit B OS=Chlorobaculum tepidum (strain ATCC 49652 / DSM 12025 / NBRC 103806 / TLS) OX=194439 GN=bchB PE=1 SV=1,1.0,0.75,0.25
sp|Q9F9B0|FRCA_RHIML Fructose import ATP-binding protein FrcA OS=Rhizobium meliloti OX=382 GN=frcA PE=1 SV=1,0.0,1.0,0.0
sp|Q9FAB3|SPKA_SYNY3 Serine/threonine-protein kinase A OS=Synechocystis sp. (strain PCC 6803 / Kazusa) OX=1111708 GN=spkA PE=1 SV=1,1.0,0.75,0.25
sp|Q9FDN6|HRB_MOOTA High molecular weight rubredoxin OS=Moorella thermoacetica (strain ATCC 39073 / JCM 9320) OX=264732 GN=hrb PE=1 SV=1,1.0,0.75,0.25
sp|Q9FFE0|RRAA2_ARATH Putative 4-hydroxy-4-methyl-2-oxoglutarate aldolase 2 OS=Arabidopsis thaliana OX=3702 GN=At5g16450 PE=1 SV=1,1.0,0.35714285714285715,0.6428571428571429
sp|Q9FG30|C3H52_ARATH Zinc finger CCCH domain-containing protein 52 OS=Arabidopsis thaliana OX=3702 GN=At5g06770 PE=1 SV=1,1.0,0.75,0.25
sp|Q9FH22|FLZ15_ARATH FCS-Like Zinc finger 15 OS=Arabidopsis thaliana OX=3702 GN=FLZ15 PE=1 SV=1,1.0,0.6875,0.3125
"sp|Q9FI27|TPS20_ARATH Inactive terpenoid synthase 20, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=TPS20 PE=1 SV=3",1.0,0.38461538461538464,0.6153846153846154
sp|Q9FJN8|RAA4A_ARATH Ras-related protein RABA4a OS=Arabidopsis thaliana OX=3702 GN=RABA4A PE=1 SV=1,1.0,0.75,0.25
sp|Q9FK81|Y5258_ARATH Stress-response A/B barrel domain-containing protein At5g22580 OS=Arabidopsis thaliana OX=3702 GN=At5g22580 PE=1 SV=1,0.0,1.0,0.0
sp|Q9FKJ9|ZHD12_ARATH Zinc-finger homeodomain protein 12 OS=Arabidopsis thaliana OX=3702 GN=ZHD12 PE=1 SV=1,1.0,0.6875,0.3125
sp|Q9FKZ1|DRL42_ARATH Probable disease resistance protein At5g66900 OS=Arabidopsis thaliana OX=3702 GN=At5g66900 PE=1 SV=1,1.0,0.38461538461538464,0.6153846153846154
sp|Q9FLH8|SCRK7_ARATH Probable fructokinase-7 OS=Arabidopsis thaliana OX=3702 GN=At5g51830 PE=1 SV=1,1.0,0.5,0.5
sp|Q9FLT4|AB10A_ARATH ABC transporter A family member 10 OS=Arabidopsis thaliana OX=3702 GN=ABCA10 PE=1 SV=2,1.0,0.6875,0.3125
sp|Q9FNM7|RH26_ARATH DEAD-box ATP-dependent RNA helicase 26 OS=Arabidopsis thaliana OX=3702 GN=RH26 PE=1 SV=2,0.0,1.0,0.0
sp|Q9FVT2|EF1G2_ARATH Probable elongation factor 1-gamma 2 OS=Arabidopsis thaliana OX=3702 GN=At1g57720 PE=1 SV=1,1.0,0.5,0.5
sp|Q9FYF9|FB76_ARATH F-box protein At1g67340 OS=Arabidopsis thaliana OX=3702 GN=At1g67340 PE=1 SV=1,1.0,0.75,0.25
sp|Q9GTW9|GLK1_TRIVA Glucokinase 1 OS=Trichomonas vaginalis OX=5722 GN=GK1 PE=1 SV=1,1.0,0.75,0.25
sp|Q9H5J0|ZBTB3_HUMAN Zinc finger and BTB domain-containing protein 3 OS=Homo sapiens OX=9606 GN=ZBTB3 PE=1 SV=1,1.0,0.6875,0.3125
sp|Q9H8U3|ZFAN3_HUMAN AN1-type zinc finger protein 3 OS=Homo sapiens OX=9606 GN=ZFAND3 PE=1 SV=1,1.0,0.6875,0.3125
sp|Q9HCE3|ZN532_HUMAN Zinc finger protein 532 OS=Homo sapiens OX=9606 GN=ZNF532 PE=1 SV=2,1.0,0.1,0.9
sp|Q9HCJ5|ZSWM6_HUMAN Zinc finger SWIM domain-containing protein 6 OS=Homo sapiens OX=9606 GN=ZSWIM6 PE=1 SV=2,1.0,0.75,0.25
sp|Q9HCJ6|VAT1L_HUMAN Synaptic vesicle membrane protein VAT-1 homolog-like OS=Homo sapiens OX=9606 GN=VAT1L PE=1 SV=2,1.0,0.6875,0.3125
sp|Q9HCK1|ZDBF2_HUMAN DBF4-type zinc finger-containing protein 2 OS=Homo sapiens OX=9606 GN=ZDBF2 PE=1 SV=3,1.0,0.75,0.25
sp|Q9HEV5|ASD4_NEUCR GATA type zinc finger protein asd-4 OS=Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987) OX=367110 GN=asd-4 PE=1 SV=1,1.0,0.5,0.5
sp|Q9HFE4|FMO1_SCHPO Thiol-specific monooxygenase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=fmo1 PE=1 SV=1,1.0,0.75,0.25
sp|Q9HFF4|PPK1_SCHPO Serine/threonine-protein kinase ppk1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ppk1 PE=1 SV=2,1.0,0.5,0.5
"sp|Q9HH76|UPPS_SULAC Tritrans,polycis-undecaprenyl-diphosphate synthase (GGDP specific) OS=Sulfolobus acidocaldarius (strain ATCC 33909 / DSM 639 / JCM 8929 / NBRC 15157 / NCIMB 11770) OX=330779 GN=uppS PE=1 SV=1",1.0,0.75,0.25
sp|Q9HJA6|RIFK_THEAC Riboflavin kinase OS=Thermoplasma acidophilum (strain ATCC 25905 / DSM 1728 / JCM 9062 / NBRC 15155 / AMRC-C165) OX=273075 GN=ribK PE=1 SV=1,1.0,0.75,0.25
sp|Q9HJM3|GUAAA_THEAC GMP synthase [glutamine-hydrolyzing] subunit A OS=Thermoplasma acidophilum (strain ATCC 25905 / DSM 1728 / JCM 9062 / NBRC 15155 / AMRC-C165) OX=273075 GN=guaAA PE=1 SV=2,1.0,0.35714285714285715,0.6428571428571429
sp|Q9HK44|MVP5K_THEAC Mevalonate-3-phosphate 5-kinase OS=Thermoplasma acidophilum (strain ATCC 25905 / DSM 1728 / JCM 9062 / NBRC 15155 / AMRC-C165) OX=273075 GN=Ta0762 PE=1 SV=1,0.0,1.0,0.0
sp|Q9HKT2|LPLAC_THEAC Lipoate-protein ligase A subunit 2 OS=Thermoplasma acidophilum (strain ATCC 25905 / DSM 1728 / JCM 9062 / NBRC 15155 / AMRC-C165) OX=273075 GN=lplB PE=1 SV=1,0.0,1.0,0.0
sp|Q9HLV3|KDGK_THEAC 2-dehydro-3-deoxygluconokinase OS=Thermoplasma acidophilum (strain ATCC 25905 / DSM 1728 / JCM 9062 / NBRC 15155 / AMRC-C165) OX=273075 GN=kdgK PE=1 SV=1,1.0,0.75,0.25
sp|Q9HM14|XPD_THEAC ATP-dependent DNA helicase Ta0057 OS=Thermoplasma acidophilum (strain ATCC 25905 / DSM 1728 / JCM 9062 / NBRC 15155 / AMRC-C165) OX=273075 GN=Ta0057 PE=1 SV=1,1.0,0.75,0.25
sp|Q9HQ18|BTUDA_HALSA Cobalamin import ATP-binding protein BtuD OS=Halobacterium salinarum (strain ATCC 700922 / JCM 11081 / NRC-1) OX=64091 GN=btuD PE=1 SV=2,1.0,0.75,0.25
sp|Q9HQL9|SYC_HALSA Cysteine--tRNA ligase OS=Halobacterium salinarum (strain ATCC 700922 / JCM 11081 / NRC-1) OX=64091 GN=cysS PE=1 SV=1,1.0,0.38461538461538464,0.6153846153846154
sp|Q9HUI8|ARUI_PSEAE Probable 2-ketoarginine decarboxylase AruI OS=Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1) OX=208964 GN=aruI PE=1 SV=1,1.0,0.9,0.1
sp|Q9HUL9|MIAA_PSEAE tRNA dimethylallyltransferase OS=Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1) OX=208964 GN=miaA PE=1 SV=1,0.0,1.0,0.0
sp|Q9HVT9|GATC_PSEAE Glutamyl-tRNA(Gln) amidotransferase subunit C OS=Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1) OX=208964 GN=gatC PE=1 SV=1,0.0,1.0,0.0
sp|Q9HWA7|PPRA_PSEAE Two-component sensor PprA OS=Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1) OX=208964 GN=pprA PE=1 SV=1,1.0,0.6875,0.3125
sp|Q9HX21|NADD_PSEAE Probable nicotinate-nucleotide adenylyltransferase OS=Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1) OX=208964 GN=nadD PE=1 SV=1,0.0,1.0,0.0
sp|Q9HYC4|TSI3_PSEAE Immune protein Tsi3 OS=Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1) OX=208964 GN=tsi3 PE=1 SV=1,0.0,1.0,0.0
sp|Q9HZC0|NADK_PSEAE NAD kinase OS=Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1) OX=208964 GN=nadK PE=1 SV=1,1.0,0.9,0.1
sp|Q9I2N2|MODA_PSEAE Tungstate/molybdate/chromate-binding protein ModA OS=Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1) OX=208964 GN=modA PE=1 SV=1,1.0,0.75,0.25
sp|Q9I3H5|BVMO_PSEAE Baeyer-Villiger monooxygenase OS=Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1) OX=208964 GN=PA1538 PE=1 SV=1,1.0,0.125,0.875
sp|Q9I5R6|COQ7_PSEAE 3-demethoxyubiquinol 3-hydroxylase OS=Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1) OX=208964 GN=coq7 PE=1 SV=1,1.0,0.75,0.25
sp|Q9I5W0|DNAG_PSEAE DNA primase OS=Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1) OX=208964 GN=dnaG PE=1 SV=1,1.0,0.75,0.25
sp|Q9I6Z0|OXODE_PSEAE 8-oxoguanine deaminase OS=Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1) OX=208964 GN=PA0142 PE=1 SV=1,1.0,0.9,0.1
sp|Q9I742|CLPV1_PSEAE AAA+ ATPase ClpV1 OS=Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1) OX=208964 GN=clpV1 PE=1 SV=1,1.0,0.9,0.1
sp|Q9I767|5NTD_PSEAE 5'-nucleotidase OS=Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1) OX=208964 GN=PA0065 PE=1 SV=1,0.0,1.0,0.0
sp|Q9I7C2|GYRB_PSEAE DNA gyrase subunit B OS=Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1) OX=208964 GN=gyrB PE=1 SV=1,1.0,0.75,0.25
sp|Q9IMP5|PA_INCJH Polymerase acidic protein OS=Influenza C virus (strain C/Johannesburg/1/1966) OX=100673 GN=PA PE=1 SV=3,1.0,0.38461538461538464,0.6153846153846154
sp|Q9INI4|VP3_BAVJK Viral guanylyltransferase VP3 OS=Banna virus (strain Indonesia/JKT-6423/1980) OX=649604 GN=Segment-3 PE=1 SV=1,1.0,0.75,0.25
sp|Q9JIT1|RNF32_MOUSE RING finger protein 32 OS=Mus musculus OX=10090 GN=Rnf32 PE=1 SV=1,1.0,0.0,1.0
sp|Q9JMQ2|PPAX_BACSU Pyrophosphatase PpaX OS=Bacillus subtilis (strain 168) OX=224308 GN=ppaX PE=1 SV=1,1.0,0.75,0.25
sp|Q9JN69|HPPE_PSESX (S)-2-hydroxypropylphosphonic acid epoxidase OS=Pseudomonas syringae OX=317 GN=hppE PE=1 SV=1,1.0,0.9,0.1
sp|Q9JYL2|DAPE_NEIMB Succinyl-diaminopimelate desuccinylase OS=Neisseria meningitidis serogroup B (strain MC58) OX=122586 GN=dapE PE=1 SV=1,1.0,0.9,0.1
sp|Q9JZJ6|TTCA_NEIMB tRNA-cytidine(32) 2-sulfurtransferase OS=Neisseria meningitidis serogroup B (strain MC58) OX=122586 GN=ttcA PE=1 SV=1,1.0,0.125,0.875
sp|Q9K0G4|IPYR_NEIMB Inorganic pyrophosphatase OS=Neisseria meningitidis serogroup B (strain MC58) OX=122586 GN=ppa PE=1 SV=1,1.0,0.75,0.25
sp|Q9K0I2|PPSA_NEIMB Phosphoenolpyruvate synthase OS=Neisseria meningitidis serogroup B (strain MC58) OX=122586 GN=ppsA PE=1 SV=1,1.0,0.6875,0.3125
sp|Q9K864|MQNC_ALKHC Cyclic dehypoxanthine futalosine synthase OS=Alkalihalobacillus halodurans (strain ATCC BAA-125 / DSM 18197 / FERM 7344 / JCM 9153 / C-125) OX=272558 GN=mqnC PE=1 SV=1,1.0,0.6875,0.3125
sp|Q9K8X1|AATNT_ALKHC A-adding tRNA nucleotidyltransferase OS=Alkalihalobacillus halodurans (strain ATCC BAA-125 / DSM 18197 / FERM 7344 / JCM 9153 / C-125) OX=272558 GN=BH2881 PE=1 SV=1,1.0,0.6875,0.3125
sp|Q9K9G9|FAPD_ALKHC N-formyl-4-amino-5-aminomethyl-2-methylpyrimidine deformylase OS=Alkalihalobacillus halodurans (strain ATCC BAA-125 / DSM 18197 / FERM 7344 / JCM 9153 / C-125) OX=272558 GN=ylmB PE=1 SV=1,1.0,0.6875,0.3125
sp|Q9KC89|CATNT_ALKHC CC-adding tRNA nucleotidyltransferase OS=Alkalihalobacillus halodurans (strain ATCC BAA-125 / DSM 18197 / FERM 7344 / JCM 9153 / C-125) OX=272558 GN=BH1684 PE=1 SV=1,1.0,0.75,0.25
sp|Q9KFH7|RIR2_ALKHC Ribonucleoside-diphosphate reductase subunit beta OS=Alkalihalobacillus halodurans (strain ATCC BAA-125 / DSM 18197 / FERM 7344 / JCM 9153 / C-125) OX=272558 GN=nrdB PE=1 SV=1,1.0,0.75,0.25
sp|Q9KIG4|PK1_STRTO Serine/threonine-protein kinase PK-1 OS=Streptomyces toyocaensis OX=55952 GN=spk1 PE=1 SV=1,1.0,0.75,0.25
sp|Q9KII6|CYD_MYCPA Probable cysteine desulfurase OS=Mycolicibacterium paratuberculosis (strain ATCC BAA-968 / K-10) OX=262316 GN=cyd PE=1 SV=1,1.0,0.75,0.25
sp|Q9KJN3|ARLS_STAA8 Signal transduction histidine-protein kinase ArlS OS=Staphylococcus aureus (strain NCTC 8325 / PS 47) OX=93061 GN=arlS PE=1 SV=1,1.0,0.35714285714285715,0.6428571428571429
sp|Q9KKZ4|VDCA_VIBCH Diguanylate cyclase VdcA OS=Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961) OX=243277 GN=vdcA PE=1 SV=1,1.0,0.75,0.25
sp|Q9KL40|HUTX_VIBCH Intracellular heme transport protein HutX OS=Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961) OX=243277 GN=hutX PE=1 SV=1,1.0,0.75,0.25
sp|Q9KM17|DDL_VIBCH D-alanine--D-alanine ligase OS=Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961) OX=243277 GN=ddl PE=1 SV=1,1.0,0.5,0.5
sp|Q9KM66|CQSS_VIBCH CAI-1 autoinducer sensor kinase/phosphatase CqsS OS=Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961) OX=243277 GN=cqsS PE=1 SV=1,1.0,0.75,0.25
sp|Q9KNC3|YCGRL_VIBCH Cyclic di-GMP binding protein VCA0042 OS=Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961) OX=243277 GN=VC_A0042 PE=1 SV=1,1.0,0.75,0.25
sp|Q9KNX6|SLYD_VIBCH FKBP-type peptidyl-prolyl cis-trans isomerase SlyD OS=Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961) OX=243277 GN=slyD PE=1 SV=1,1.0,0.75,0.25
sp|Q9KPK1|RRAAH_VIBCH Putative 4-hydroxy-4-methyl-2-oxoglutarate aldolase OS=Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961) OX=243277 GN=VC_2366 PE=1 SV=2,1.0,0.75,0.25
sp|Q9KPM2|SERB_VIBCH Phosphoserine phosphatase OS=Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961) OX=243277 GN=VC_2345 PE=1 SV=1,1.0,0.38461538461538464,0.6153846153846154
sp|Q9KR33|CRYD_VIBCH Cryptochrome DASH OS=Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961) OX=243277 GN=cry1 PE=1 SV=1,1.0,0.5,0.5
sp|Q9KS67|CRY2_VIBCH Cryptochrome-like protein cry2 OS=Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961) OX=243277 GN=cry2 PE=1 SV=1,1.0,0.38461538461538464,0.6153846153846154
sp|Q9KSM5|CDD_VIBCH Cytidine deaminase OS=Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961) OX=243277 GN=cdd PE=1 SV=1,1.0,0.75,0.25
sp|Q9KSQ2|HUTG_VIBCH Formimidoylglutamase OS=Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961) OX=243277 GN=hutG PE=1 SV=1,1.0,0.1,0.9
sp|Q9KU27|NCPP_VIBCH Inosine/xanthosine triphosphatase OS=Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961) OX=243277 GN=VC_0702 PE=1 SV=1,1.0,0.75,0.25
sp|Q9KV40|MURB_VIBCH UDP-N-acetylenolpyruvoylglucosamine reductase OS=Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961) OX=243277 GN=murB PE=1 SV=2,1.0,0.6875,0.3125
sp|Q9KVL7|DCDA_VIBCH Diaminopimelate decarboxylase OS=Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961) OX=243277 GN=lysA PE=1 SV=1,1.0,0.9,0.1
sp|Q9KWG3|PMK_STRC1 Phosphomevalonate kinase OS=Streptomyces sp. (strain CL190) OX=93372 PE=1 SV=1,0.0,1.0,0.0
sp|Q9L132|NSRR_STRCO HTH-type transcriptional repressor NsrR OS=Streptomyces coelicolor (strain ATCC BAA-471 / A3(2) / M145) OX=100226 GN=nsrR PE=1 SV=1,0.0,1.0,0.0
sp|Q9LA01|CCME_RHOCB Cytochrome c-type biogenesis protein CcmE OS=Rhodobacter capsulatus (strain ATCC BAA-309 / NBRC 16581 / SB1003) OX=272942 GN=ccmE PE=1 SV=1,1.0,0.75,0.25
"sp|Q9LEV3|CBSX3_ARATH CBS domain-containing protein CBSX3, mitochondrial OS=Arabidopsis thaliana OX=3702 GN=CBSX3 PE=1 SV=1",1.0,0.75,0.25
sp|Q9LHS0|CAP10_ARATH Putative clathrin assembly protein At5g35200 OS=Arabidopsis thaliana OX=3702 GN=At5g35200 PE=1 SV=1,1.0,0.38461538461538464,0.6153846153846154
sp|Q9LN71|RING1_ARATH E3 ubiquitin-protein ligase At1g12760 OS=Arabidopsis thaliana OX=3702 GN=At1g12760 PE=1 SV=1,1.0,0.6875,0.3125
sp|Q9LP11|AATP1_ARATH AAA-ATPase At1g43910 OS=Arabidopsis thaliana OX=3702 GN=At1g43910 PE=1 SV=1,1.0,0.75,0.25
sp|Q9LQ10|1A110_ARATH Probable aminotransferase ACS10 OS=Arabidopsis thaliana OX=3702 GN=ACS10 PE=1 SV=1,1.0,0.0,1.0
sp|Q9LUE2|TPS18_ARATH Terpenoid synthase 18 OS=Arabidopsis thaliana OX=3702 GN=TPS18 PE=1 SV=1,1.0,0.0,1.0
sp|Q9LUS8|P2C40_ARATH Probable protein phosphatase 2C 40 OS=Arabidopsis thaliana OX=3702 GN=At3g16560 PE=1 SV=1,1.0,0.75,0.25
"sp|Q9LZB8|AB29B_ARATH ABC transporter B family member 29, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=ABCB29 PE=1 SV=1",1.0,0.6875,0.3125
sp|Q9M2U4|SRS6_ARATH Protein SHI RELATED SEQUENCE 6 OS=Arabidopsis thaliana OX=3702 GN=SRS6 PE=1 SV=1,1.0,0.6875,0.3125
sp|Q9M2V9|MAEA_ARATH Protein MAEA homolog OS=Arabidopsis thaliana OX=3702 GN=MAEA PE=1 SV=1,1.0,0.6875,0.3125
sp|Q9M354|AGD6_ARATH Probable ADP-ribosylation factor GTPase-activating protein AGD6 OS=Arabidopsis thaliana OX=3702 GN=AGD6 PE=1 SV=1,1.0,0.38461538461538464,0.6153846153846154
sp|Q9M3B9|AB20B_ARATH ABC transporter B family member 20 OS=Arabidopsis thaliana OX=3702 GN=ABCB20 PE=1 SV=1,1.0,0.75,0.25
sp|Q9M7R0|ALL8_OLEEU Calcium-binding allergen Ole e 8 OS=Olea europaea OX=4146 PE=1 SV=1,1.0,0.75,0.25
sp|Q9M8R7|P2C33_ARATH Probable protein phosphatase 2C 33 OS=Arabidopsis thaliana OX=3702 GN=PPC6-1 PE=1 SV=1,1.0,0.75,0.25
sp|Q9M9B3|COL8_ARATH Zinc finger protein CONSTANS-LIKE 8 OS=Arabidopsis thaliana OX=3702 GN=COL8 PE=1 SV=2,1.0,0.75,0.25
